Program,Year,Period,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,WHEAT - ACRES HARVESTED,"WHEAT - PRODUCTION, MEASURED IN BU",Wheat Production measured in Kg
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,FLOYD,153,71830,1392148,49058001.38
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,GRAY,179,16791,471585,16618217.01
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HALE,189,20707,550557,19401116.88
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HANSFORD,195,93942,2772860,97713008.75
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HARTLEY,205,40420,1936808,68251313.46
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HEMPHILL,211,3784,101995,3594208.985
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HUTCHINSON,233,15655,362467,12773000.13
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,LIPSCOMB,295,19445,540685,19053236.78
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,MOORE,341,40034,1152675,40619195.47
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,OCHILTREE,357,89498,2914821,102715582.4
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,OLDHAM,359,22721,399357,14072969.44
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,PARMER,369,54087,1389140,48952002.26
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,POTTER,375,11278,253195,8922356.43
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,RANDALL,381,55943,1321056,46552785.39
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,ROBERTS,393,4239,130970,4615261.05
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,SHERMAN,421,53131,2061914,72659932.6
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,SWISHER,437,67437,1759092,61988766.83
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,CHILDRESS,75,8680,150872,5316589.029
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,COLLINGSWORTH,87,8342,221146,7792979.463
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,COTTLE,101,9771,248332,8750988.831
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,DICKENS,125,1704,58510,2061838.009
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,DONLEY,129,2936,84277,2969843.136
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,FOARD,155,24671,602980,21248454.67
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,GARZA,169,0,0,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,HALL,191,4950,92863,3272405.795
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,HARDEMAN,197,35876,663819,23392364.47
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,KENT,263,4639,137161,4833426.135
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,KING,269,0,0,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,MOTLEY,345,0,0,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,WHEELER,483,5638,175620,6188685.544
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,WICHITA,485,55806,1237221,43598517.92
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,WILBARGER,487,64099,1619135,57056812.25
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BEE,25,1463,39121,1378587.673
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BEXAR,29,5694,127507,4493228.149
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BURLESON,51,0,0,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,CALDWELL,55,1280,49124,1731084.094
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,COMAL,91,235,3710,130736.9512
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,FAYETTE,149,0,0,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,GONZALES,177,127,3676,129538.8228
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,GUADALUPE,187,3326,73455,2588485.916
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,HAYS,209,198,6695,235925.5763
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,KARNES,255,2348,57117,2012749.984
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,LEE,287,0,0,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,MEDINA,325,9273,323143,11387258.93
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,TRAVIS,453,1760,60564,2134219.06
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,WASHINGTON,477,0,0,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,WILSON,493,2928,51770,1824326.675
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH TEXAS,96,ATASCOSA,13,1605,50759,1788699.974
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH TEXAS,96,BROOKS,47,0,0,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH TEXAS,96,DIMMIT,127,0,0,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH TEXAS,96,DUVAL,131,126,1956,68927.6217
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH TEXAS,96,FRIO,163,11700,477952,16842584.18
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH TEXAS,96,JIM WELLS,249,0,0,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH TEXAS,96,WEBB,479,0,0,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH TEXAS,96,ZAVALA,507,12322,333464,11750961.37
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,ANDREWS,3,1500,31400,1106506.811
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,BAILEY,17,14610,378473,13337036.69
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COCHRAN,79,9276,376748,13276249.3
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,CROSBY,107,6745,159134,5607734.229
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,DAWSON,115,3255,128806,4539003.702
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,GAINES,165,10368,384564,13551677.87
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,GLASSCOCK,173,3298,74941,2640851.175
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,HOCKLEY,219,1477,32817,1156440.573
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,HOWARD,227,0,0,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LAMB,279,13349,458807,16167932.17
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,2185,63310,2230985.547
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LYNN,305,5894,158761,5594590.056
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,MARTIN,317,0,0,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,MIDLAND,329,310,3109,109558.2699
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,TERRY,445,10620,292218,10297490.67
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,YOAKUM,501,3825,94246,3321141.429
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,BAYLOR,23,51505,957149,33729040.99
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,COLEMAN,83,19725,548535,19329863.48
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,FISHER,151,25643,643882,22689803.13
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,HASKELL,207,81389,1807436,63692364.45
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,JONES,253,67055,1126963,39713128.5
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,KNOX,275,62024,1452984,51201805.47
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,MITCHELL,335,5760,138785,4890654.385
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,NOLAN,353,15274,391309,13789365.4
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,RUNNELS,399,55021,1444085,50888212.98
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,SCURRY,415,2662,59226,2087069.184
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,STONEWALL,433,4411,65694,2314995.491
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,TAYLOR,441,31449,670906,23642103.77
CENSUS,2017,YEAR,COUNTY,TEXAS,48,TRANS-PECOS,60,ECTOR,135,0,0,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,TRANS-PECOS,60,EL PASO,141,600,10134,357112.7394
CENSUS,2017,YEAR,COUNTY,TEXAS,48,TRANS-PECOS,60,PECOS,371,0,0,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,TRANS-PECOS,60,REEVES,389,392,23472,827131.4604
CENSUS,2017,YEAR,COUNTY,TEXAS,48,TRANS-PECOS,60,TERRELL,443,0,0,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,UPPER COAST,90,CHAMBERS,71,300,9600,338295.0758
CENSUS,2017,YEAR,COUNTY,TEXAS,48,UPPER COAST,90,HARRIS,201,472,2332,82177.51217
CENSUS,2017,YEAR,COUNTY,TEXAS,48,UPPER COAST,90,JACKSON,239,0,0,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,UPPER COAST,90,JEFFERSON,245,0,0,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,UPPER COAST,90,VICTORIA,469,0,0,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,UPPER COAST,90,WHARTON,481,639,16183,570273.8763
CENSUS,2017,YEAR,COUNTY,UTAH,49,CENTRAL,50,JUAB,23,3902,115964,4086463.56
CENSUS,2017,YEAR,COUNTY,UTAH,49,CENTRAL,50,MILLARD,27,6097,567576,20000850.62
CENSUS,2017,YEAR,COUNTY,UTAH,49,CENTRAL,50,SANPETE,39,885,60589,2135100.036
CENSUS,2017,YEAR,COUNTY,UTAH,49,CENTRAL,50,SEVIER,41,0,0,0
CENSUS,2017,YEAR,COUNTY,UTAH,49,CENTRAL,50,UTAH,49,13093,500481,17636485.19
CENSUS,2017,YEAR,COUNTY,UTAH,49,EASTERN,60,CARBON,7,0,0,0
CENSUS,2017,YEAR,COUNTY,UTAH,49,EASTERN,60,EMERY,15,0,0,0
CENSUS,2017,YEAR,COUNTY,UTAH,49,EASTERN,60,SAN JUAN,37,34692,771856,27199487.92
CENSUS,2017,YEAR,COUNTY,UTAH,49,EASTERN,60,SUMMIT,43,0,0,0
CENSUS,2017,YEAR,COUNTY,UTAH,49,EASTERN,60,UINTAH,47,380,25783,908568.9521
CENSUS,2017,YEAR,COUNTY,UTAH,49,EASTERN,60,WASATCH,51,0,0,0
CENSUS,2017,YEAR,COUNTY,UTAH,49,NORTHERN,10,BOX ELDER,3,59547,2713277,95613359.22
CENSUS,2017,YEAR,COUNTY,UTAH,49,NORTHERN,10,CACHE,5,18869,1054211,37149415.65
CENSUS,2017,YEAR,COUNTY,UTAH,49,NORTHERN,10,DAVIS,11,1244,137569,4847803.676
CENSUS,2017,YEAR,COUNTY,UTAH,49,NORTHERN,10,MORGAN,29,0,0,0
CENSUS,2017,YEAR,COUNTY,UTAH,49,NORTHERN,10,SALT LAKE,35,2889,136428,4807595.897
CENSUS,2017,YEAR,COUNTY,UTAH,49,NORTHERN,10,TOOELE,45,776,0,0
CENSUS,2017,YEAR,COUNTY,UTAH,49,NORTHERN,10,WEBER,57,862,98200,3460476.713
CENSUS,2017,YEAR,COUNTY,UTAH,49,SOUTHERN,70,BEAVER,1,0,0,0
CENSUS,2017,YEAR,COUNTY,UTAH,49,SOUTHERN,70,IRON,21,596,49060,1728828.794
CENSUS,2017,YEAR,COUNTY,UTAH,49,SOUTHERN,70,PIUTE,31,0,0,0
CENSUS,2017,YEAR,COUNTY,UTAH,49,SOUTHERN,70,WASHINGTON,53,0,0,0
CENSUS,2017,YEAR,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,1,110,4940,174081.0078
CENSUS,2017,YEAR,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,5,0,0,0
CENSUS,2017,YEAR,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,7,0,0,0
CENSUS,2017,YEAR,COUNTY,VERMONT,50,ALL COUNTIES,10,ORLEANS,19,0,0,0
CENSUS,2017,YEAR,COUNTY,VERMONT,50,ALL COUNTIES,10,WASHINGTON,23,114,0,0
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,CENTRAL,50,ALBEMARLE,3,0,0,0
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,CENTRAL,50,AMELIA,7,1749,118519,4176499.385
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,CENTRAL,50,AMHERST,9,0,0,0
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,CENTRAL,50,APPOMATTOX,11,814,34731,1223888.154
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,CENTRAL,50,BEDFORD,19,1189,63445,2235742.822
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,CENTRAL,50,BUCKINGHAM,29,905,36852,1298630.222
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,CENTRAL,50,CAMPBELL,31,1938,93622,3299152.249
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,CENTRAL,50,CAROLINE,33,5775,424279,14951197.55
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,CENTRAL,50,CHESTERFIELD,41,196,3477,122526.2478
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,CENTRAL,50,CUMBERLAND,49,350,22155,780721.6047
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,CENTRAL,50,FLUVANNA,65,0,0,0
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,CENTRAL,50,GOOCHLAND,75,2263,134414,4736624.409
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,CENTRAL,50,HANOVER,85,6264,391218,13786158.64
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,CENTRAL,50,HENRICO,87,1114,64380,2268691.352
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,CENTRAL,50,LOUISA,109,1134,86722,3056002.663
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,CENTRAL,50,ORANGE,137,975,64415,2269924.72
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,CENTRAL,50,POWHATAN,145,313,24565,865647.7644
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,CENTRAL,50,PRINCE EDWARD,147,165,8261,291109.9606
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,CENTRAL,50,SPOTSYLVANIA,177,602,31742,1118558.573
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,EASTERN,60,ACCOMACK,1,7938,594360,20944693.88
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,EASTERN,60,CHARLES CITY,36,3450,233274,8220358.908
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,EASTERN,60,ESSEX,57,7829,543797,19162900.77
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,EASTERN,60,GLOUCESTER,73,440,34581,1218602.294
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,EASTERN,60,KING AND QUEEN,97,2608,181070,6380738.477
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,EASTERN,60,KING GEORGE,99,0,0,0
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,EASTERN,60,KING WILLIAM,101,3835,275018,9691378.663
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,EASTERN,60,LANCASTER,103,853,57357,2021207.361
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,EASTERN,60,MIDDLESEX,119,2076,162137,5713557.157
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,EASTERN,60,NEW KENT,127,1127,80087,2822191.431
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,EASTERN,60,NORTHAMPTON,131,8976,575070,20264932.21
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,EASTERN,60,NORTHUMBERLAND,133,6742,462243,16289013.62
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,EASTERN,60,RICHMOND,159,3599,266326,9385080.663
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,EASTERN,60,WESTMORELAND,193,6047,448517,15805322.14
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,NORTHERN,20,CLARKE,43,0,0,0
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,NORTHERN,20,CULPEPER,47,565,38119,1343278.125
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,NORTHERN,20,FAIRFAX,59,0,0,0
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,NORTHERN,20,FAUQUIER,61,985,71882,2533054.858
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,NORTHERN,20,FREDERICK,69,1282,91962,3240655.392
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,NORTHERN,20,LOUDOUN,107,1293,101412,3573664.607
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,NORTHERN,20,MADISON,113,821,49558,1746377.851
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,NORTHERN,20,PAGE,139,0,0,0
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,NORTHERN,20,PRINCE WILLIAM,153,900,69300,2442067.579
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,NORTHERN,20,RAPPAHANNOCK,157,0,0,0
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,NORTHERN,20,ROCKINGHAM,165,2606,182586,6434160.908
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,NORTHERN,20,SHENANDOAH,171,1915,167155,5890386.813
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,NORTHERN,20,STAFFORD,179,0,0,0
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,NORTHERN,20,WARREN,187,109,7770,273807.577
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,BRUNSWICK,25,666,31386,1106013.464
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,CHESAPEAKE CITY,550,4255,272381,9598453.235
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,DINWIDDIE,53,3397,226577,7984362.854
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,GREENSVILLE,81,1069,61653,2172594.407
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,ISLE OF WIGHT,93,4773,336654,11863374.01
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,MECKLENBURG,117,5214,277095,9764570.212
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,PRINCE GEORGE,149,2692,187095,6593053.876
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,SOUTHAMPTON,175,3003,208545,7348931.937
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,SUFFOLK CITY,800,4818,317255,11179771.28
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,SURRY,181,2650,174346,6143790.968
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,SUSSEX,183,4386,309022,10889648.01
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,VIRGINIA BEACH CITY,810,1588,114488,4034450.692
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHERN,80,CHARLOTTE,37,2033,116282,4097669.584
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHERN,80,FRANKLIN,67,1793,114467,4033710.671
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHERN,80,HALIFAX,83,3001,125989,4439735.241
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHERN,80,HENRY,89,247,11692,412015.2111
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHERN,80,LUNENBURG,111,1252,83921,2957298.027
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHERN,80,NOTTOWAY,135,419,26403,930417.1758
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHERN,80,PATRICK,141,371,16750,590254.4292
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHERN,80,PITTSYLVANIA,143,6023,266364,9386419.748
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,LEE,105,31,1900,66954.23376
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,MONTGOMERY,121,424,26804,944548.043
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,PULASKI,155,0,0,0
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,SMYTH,173,0,0,0
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,WASHINGTON,191,0,0,0
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,WYTHE,197,0,0,0
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,WESTERN,40,AUGUSTA,15,3106,214999,7576364.897
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,WESTERN,40,BOTETOURT,23,241,14392,507160.7012
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,WESTERN,40,CRAIG,45,0,0,0
CENSUS,2017,YEAR,COUNTY,VIRGINIA,51,WESTERN,40,ROCKBRIDGE,163,98,3518,123971.0497
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,CENTRAL,20,BENTON,5,103918,6395688,225378099.7
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,CENTRAL,20,CHELAN,7,0,0,0
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,CENTRAL,20,KITTITAS,37,1086,88159,3106641.207
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,CENTRAL,20,KLICKITAT,39,55526,1738711,61270559.33
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,CENTRAL,20,OKANOGAN,47,8597,325232,11460873.34
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,CENTRAL,20,YAKIMA,77,19626,1360356,47937680.85
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,EAST CENTRAL,50,ADAMS,1,273973,17964413,633049214.4
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,EAST CENTRAL,50,DOUGLAS,17,156829,7711260,271737634
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,EAST CENTRAL,50,FRANKLIN,21,62999,3879343,136704441.1
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,EAST CENTRAL,50,GRANT,25,153815,10013917,352881126.1
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,EAST CENTRAL,50,LINCOLN,43,343833,21544831,759219816.4
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,NORTHEAST,30,FERRY,19,0,0,0
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,NORTHEAST,30,SPOKANE,63,125397,7141746,251668490.1
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,NORTHEAST,30,STEVENS,65,3389,161072,5676027.547
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,SOUTHEAST,90,ASOTIN,3,26054,1398042,49265700.46
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,SOUTHEAST,90,COLUMBIA,13,68922,4995028,176020143.3
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,SOUTHEAST,90,GARFIELD,23,95921,6575238,231705274.8
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,SOUTHEAST,90,WALLA WALLA,71,188653,16270203,573346828.9
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,SOUTHEAST,90,WHITMAN,75,524203,37682051,1327880448
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,WESTERN,10,CLALLAM,9,0,0,0
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,WESTERN,10,CLARK,11,0,0,0
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,WESTERN,10,COWLITZ,15,290,23330,822127.5124
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,WESTERN,10,GRAYS HARBOR,27,1067,86428,3045642.377
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,WESTERN,10,ISLAND,29,0,0,0
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,WESTERN,10,KING,33,14,0,0
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,WESTERN,10,LEWIS,41,0,0,0
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,WESTERN,10,PIERCE,53,0,0,0
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,WESTERN,10,SAN JUAN,55,0,0,0
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,WESTERN,10,SKAGIT,57,3370,269588,9500030.511
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,WESTERN,10,SNOHOMISH,61,271,20164,710560.6155
CENSUS,2017,YEAR,COUNTY,WASHINGTON,53,WESTERN,10,WHATCOM,73,220,19030,670599.5097
